order_id,order_date,order_status,order_source,device_type,order_payment_method,customer_id,gender,age_group,acquisition_channel,signup_date,days_since_signup,city,region,district,total_line_items,distinct_products,total_quantity,gross_revenue,net_revenue,total_discount_amount,avg_unit_price,has_promotion,order_discount_rate_pct,payment_value,installments,payment_type,order_value_tier
317463,"2015-08-29","cancelled","paid_search","mobile","cod",155650,"female","55+","organic_search","2017-09-28",-761,"Ho Chi Minh City","West","District #33",2,2,10,10144.76,10144.76,0,1019.675,false,0,10144.76,1,"one_time","low_value"
317464,"2015-08-29","delivered","email_campaign","desktop","credit_card",155996,"male","18-24","referral","2018-05-05",-980,"Bien Hoa","West","District #33",2,2,10,8128.72,8128.72,0,812.315,false,0,8128.72,3,"installment","low_value"
317467,"2015-08-28","delivered","organic_search","desktop","credit_card",143812,"female","35-44","paid_search","2021-06-13",-2116,"Vinh Long","West","District #39",1,1,5,8395.3,8145.3,250,1679.06,true,2.98,8145.3,1,"one_time","low_value"
317468,"2015-08-27","delivered","email_campaign","mobile","credit_card",144529,"male","45-54","organic_search","2020-03-27",-1674,"Can Tho","West","District #39",1,1,4,21880.44,21680.44,200,5470.11,true,0.91,21680.44,3,"installment","low_value"
317469,"2015-08-30","cancelled","organic_search","tablet","credit_card",145192,"female","25-34","organic_search","2012-03-26",1252,"Tra Vinh","West","District #39",1,1,6,33776.76,33476.76,300,5629.46,true,0.89,33476.76,3,"installment","low_value"
317470,"2015-08-30","returned","organic_search","mobile","credit_card",145245,"male","25-34","organic_search","2017-01-28",-517,"Ben Tre","West","District #39",1,1,7,32459.77,32459.77,0,4637.11,false,0,32459.77,3,"installment","low_value"
317471,"2015-08-28","delivered","organic_search","desktop","apple_pay",145517,"male","18-24","email_campaign","2021-01-05",-1957,"My Tho","West","District #39",1,1,8,36252.96,35852.96,400,4531.62,true,1.1,35852.96,6,"installment","low_value"
317472,"2015-08-29","delivered","social_media","mobile","credit_card",146016,"female","25-34","referral","2021-12-23",-2308,"Pleiku","West","District #39",1,1,7,18291,17941,350,2613,true,1.91,17941,3,"installment","low_value"
317473,"2015-08-31","delivered","paid_search","desktop","cod",151284,"female","18-24","paid_search","2022-01-09",-2323,"Ca Mau","West","District #35",2,2,6,27886.48,27886.48,0,4599.58,false,0,27886.48,1,"one_time","low_value"
317475,"2015-08-27","paid","referral","desktop","credit_card",141041,"male","35-44","organic_search","2020-06-04",-1743,"Bac Lieu","West","District #37",1,1,1,2844.5,2794.5,50,2844.5,true,1.76,2794.5,1,"one_time","low_value"
317476,"2015-08-29","delivered","email_campaign","desktop","credit_card",138154,"male","25-34","email_campaign","2016-02-05",-160,"My Tho","West","District #38",1,1,7,29694.14,29344.14,350,4242.02,true,1.18,29344.14,1,"one_time","low_value"
317477,"2015-08-27","delivered","paid_search","mobile","apple_pay",138499,"female","25-34","referral","2022-11-20",-2642,"Buon Ma Thuot","West","District #38",1,1,5,29613.6,29363.6,250,5922.72,true,0.84,29363.6,1,"one_time","low_value"
317478,"2015-08-29","delivered","organic_search","tablet","apple_pay",138963,"male","55+","social_media","2020-04-06",-1682,"Ca Mau","West","District #38",1,1,3,9046.14,8896.14,150,3015.38,true,1.66,8896.14,3,"installment","low_value"
317479,"2015-08-30","delivered","social_media","mobile","paypal",138992,"male","25-34","social_media","2017-02-18",-538,"Vung Tau","West","District #38",1,1,1,2062.53,2012.53,50,2062.53,true,2.42,2012.53,3,"installment","low_value"
317481,"2015-08-31","delivered","social_media","desktop","bank_transfer",141778,"male","45-54","social_media","2019-05-29",-1367,"Rach Gia","West","District #37",1,1,5,18605.15,18355.15,250,3721.03,true,1.34,18355.15,1,"one_time","low_value"
317482,"2015-08-30","delivered","paid_search","tablet","cod",139464,"female","25-34","paid_search","2016-09-23",-390,"Long Xuyen","West","District #38",2,2,15,57765.99,57765.99,0,3846.645,false,0,57765.99,1,"one_time","low_value"
317483,"2015-08-28","delivered","email_campaign","tablet","apple_pay",133761,"male","25-34","referral","2020-06-04",-1742,"My Tho","West","District #36",1,1,7,19070.66,18720.66,350,2724.38,true,1.84,18720.66,6,"installment","low_value"
317484,"2015-08-31","cancelled","social_media","desktop","credit_card",134705,"male","55+","social_media","2021-04-18",-2057,"Rach Gia","West","District #36",1,1,5,28017.55,27767.55,250,5603.51,true,0.89,27767.55,12,"installment","low_value"
317485,"2015-08-31","delivered","social_media","desktop","cod",134851,"female","55+","paid_search","2018-02-17",-901,"Buon Ma Thuot","West","District #36",2,2,8,8091.4,8091.4,0,1018.01,false,0,8091.4,1,"one_time","low_value"
317486,"2015-08-27","delivered","organic_search","mobile","cod",135216,"male","45-54","organic_search","2018-11-05",-1166,"Ho Chi Minh City","West","District #36",1,1,1,3953.45,3903.45,50,3953.45,true,1.26,3903.45,1,"one_time","low_value"
317487,"2015-08-27","delivered","direct","mobile","credit_card",135472,"male","25-34","organic_search","2015-10-13",-47,"Tra Vinh","West","District #36",1,1,5,24819.7,24819.7,0,4963.94,false,0,24819.7,1,"one_time","low_value"
317488,"2015-08-27","returned","paid_search","mobile","credit_card",135470,"male","55+","referral","2020-12-12",-1934,"Tra Vinh","West","District #36",1,1,6,29675.04,29675.04,0,4945.84,false,0,29675.04,1,"one_time","low_value"
317489,"2015-08-28","delivered","email_campaign","mobile","paypal",136345,"male","18-24","organic_search","2018-10-25",-1154,"Can Tho","West","District #35",1,1,8,38979.44,38979.44,0,4872.43,false,0,38979.44,3,"installment","low_value"
317490,"2015-08-29","delivered","paid_search","desktop","credit_card",136474,"male","25-34","paid_search","2017-07-18",-689,"Buon Ma Thuot","West","District #35",1,1,5,17361.2,17361.2,0,3472.24,false,0,17361.2,1,"one_time","low_value"
317491,"2015-08-27","returned","direct","mobile","paypal",136853,"female","45-54","organic_search","2019-02-19",-1272,"Bien Hoa","West","District #35",1,1,7,38761.31,38411.31,350,5537.33,true,0.9,38411.31,3,"installment","low_value"
317492,"2015-08-30","delivered","email_campaign","mobile","paypal",146742,"male","35-44","email_campaign","2015-08-21",9,"Da Lat","West","District #34",1,1,3,16471.53,16321.53,150,5490.51,true,0.91,16321.53,3,"installment","low_value"
317493,"2015-08-28","returned","paid_search","mobile","credit_card",151002,"male","18-24","organic_search","2020-11-23",-1914,"Ca Mau","West","District #35",1,1,5,22987.4,22987.4,0,4597.48,false,0,22987.4,6,"installment","low_value"
317494,"2015-08-29","delivered","organic_search","mobile","credit_card",151074,"non-binary","35-44","organic_search","2019-10-11",-1504,"Buon Ma Thuot","West","District #35",2,2,9,13062.95,13062.95,0,1453.475,false,0,13062.95,3,"installment","low_value"
317496,"2015-08-31","delivered","direct","tablet","paypal",149178,"female","35-44","direct","2018-11-23",-1180,"Buon Ma Thuot","West","District #34",1,1,7,39164.44,38814.44,350,5594.92,true,0.89,38814.44,12,"installment","low_value"
317497,"2015-08-31","cancelled","organic_search","tablet","credit_card",149238,"male","35-44","referral","2016-04-06",-219,"Tra Vinh","West","District #34",1,1,8,44009.04,43609.04,400,5501.13,true,0.91,43609.04,3,"installment","low_value"
317498,"2015-08-28","delivered","email_campaign","desktop","paypal",149593,"male","25-34","social_media","2013-03-23",888,"Bien Hoa","West","District #34",2,2,5,23022.94,23022.94,0,4614.05,false,0,23022.94,6,"installment","low_value"
317499,"2015-08-28","delivered","organic_search","mobile","credit_card",147869,"male","25-34","organic_search","2018-09-28",-1127,"Rach Gia","West","District #34",1,1,1,5467.66,5417.66,50,5467.66,true,0.91,5417.66,1,"one_time","low_value"
317500,"2015-08-30","delivered","social_media","tablet","credit_card",148027,"male","18-24","email_campaign","2020-04-15",-1690,"Ho Chi Minh City","West","District #34",1,1,6,33596.82,33296.82,300,5599.47,true,0.89,33296.82,12,"installment","low_value"
317501,"2015-08-30","delivered","social_media","mobile","credit_card",58260,"female","18-24","paid_search","2021-08-29",-2191,"Bac Ninh","East","District #02",1,1,1,5153.76,5103.76,50,5153.76,true,0.97,5103.76,1,"one_time","low_value"
317502,"2015-08-28","delivered","direct","desktop","paypal",58278,"female","18-24","organic_search","2021-07-31",-2164,"Bac Ninh","East","District #02",2,2,9,34925.83,34925.83,0,3950.445,false,0,34925.83,3,"installment","low_value"
317503,"2015-08-30","paid","email_campaign","mobile","bank_transfer",48835,"female","45-54","organic_search","2022-01-01",-2316,"Ninh Binh","East","District #01",2,2,11,49464.45,49464.45,0,4502.12,false,0,49464.45,6,"installment","low_value"
317505,"2015-09-01","delivered","social_media","desktop","credit_card",58323,"male","25-34","paid_search","2020-08-21",-1816,"Hanoi","East","District #02",1,1,5,18922.4,18922.4,0,3784.48,false,0,18922.4,12,"installment","low_value"
317508,"2015-08-31","delivered","paid_search","mobile","paypal",58427,"female","35-44","organic_search","2020-03-14",-1657,"Uong Bi","East","District #02",1,1,7,12509.84,12509.84,0,1787.12,false,0,12509.84,3,"installment","low_value"
317509,"2015-09-01","delivered","email_campaign","desktop","credit_card",58502,"male","18-24","social_media","2019-01-29",-1246,"Ha Long","East","District #02",1,1,4,8715.36,8515.36,200,2178.84,true,2.29,8515.36,12,"installment","low_value"
317510,"2015-09-01","delivered","paid_search","mobile","credit_card",58802,"female","25-34","email_campaign","2022-07-30",-2524,"Bac Giang","East","District #02",1,1,6,17543.34,17243.34,300,2923.89,true,1.71,17243.34,3,"installment","low_value"
317512,"2015-08-30","cancelled","paid_search","desktop","credit_card",58963,"male","25-34","organic_search","2021-07-24",-2155,"Bac Giang","East","District #02",2,2,7,7181.54,7181.54,0,1030.37,false,0,7181.54,1,"one_time","low_value"
317514,"2015-09-01","delivered","referral","desktop","credit_card",59009,"female","25-34","email_campaign","2015-10-22",-51,"Ninh Binh","East","District #02",1,1,6,14004.48,13704.48,300,2334.08,true,2.14,13704.48,6,"installment","low_value"
317516,"2015-08-28","delivered","organic_search","desktop","paypal",59315,"male","25-34","organic_search","2021-02-16",-1999,"Bac Ninh","East","District #02",1,1,2,2249.92,2249.92,0,1124.96,false,0,2249.92,6,"installment","low_value"
317518,"2015-08-30","delivered","email_campaign","mobile","paypal",59374,"female","35-44","organic_search","2014-10-07",327,"Thai Nguyen","East","District #02",1,1,4,4573.96,4573.96,0,1143.49,false,0,4573.96,6,"installment","low_value"
317519,"2015-08-31","delivered","paid_search","mobile","credit_card",59375,"male","25-34","email_campaign","2019-03-16",-1293,"Thai Nguyen","East","District #02",1,1,8,27639.68,27239.68,400,3454.96,true,1.45,27239.68,12,"installment","low_value"
317520,"2015-08-28","delivered","social_media","desktop","credit_card",59374,"female","35-44","organic_search","2014-10-07",325,"Thai Nguyen","East","District #02",1,1,2,3789.92,3789.92,0,1894.96,false,0,3789.92,3,"installment","low_value"
317524,"2015-08-29","cancelled","referral","mobile","credit_card",59991,"female","25-34","social_media","2022-04-23",-2429,"Ninh Binh","East","District #02",3,3,9,11885.53,11835.53,50,1666.9233333333334,true,0.42,11835.53,1,"one_time","low_value"
317525,"2015-08-29","cancelled","paid_search","mobile","credit_card",60005,"male","35-44","paid_search","2019-12-10",-1564,"Ha Long","East","District #02",1,1,7,21521.71,21171.71,350,3074.53,true,1.63,21171.71,6,"installment","low_value"
317526,"2015-08-29","delivered","direct","tablet","cod",57599,"female","25-34","organic_search","2017-11-13",-807,"Ha Long","East","District #02",1,1,5,18677.05,18677.05,0,3735.41,false,0,18677.05,1,"one_time","low_value"
317527,"2015-08-29","delivered","email_campaign","desktop","credit_card",57619,"female","25-34","paid_search","2017-08-21",-723,"Hanoi","East","District #02",1,1,5,17275.15,17025.15,250,3455.03,true,1.45,17025.15,3,"installment","low_value"
317528,"2015-08-31","delivered","email_campaign","desktop","paypal",57717,"female","25-34","direct","2021-11-06",-2259,"Bac Ninh","East","District #02",1,1,5,4049.05,4049.05,0,809.81,false,0,4049.05,3,"installment","low_value"
317529,"2015-08-28","delivered","social_media","desktop","apple_pay",57713,"female","18-24","email_campaign","2018-06-21",-1028,"Bac Ninh","East","District #02",1,1,5,4033.3,4033.3,0,806.66,false,0,4033.3,3,"installment","low_value"
317530,"2015-09-01","delivered","organic_search","tablet","paypal",57820,"female","45-54","paid_search","2014-09-22",344,"Uong Bi","East","District #02",1,1,2,6918.4,6818.4,100,3459.2,true,1.45,6818.4,1,"one_time","low_value"
317531,"2015-08-28","delivered","direct","desktop","apple_pay",57877,"male","35-44","organic_search","2021-08-30",-2194,"Bac Ninh","East","District #02",1,1,6,16675.14,16375.14,300,2779.19,true,1.8,16375.14,3,"installment","low_value"
317532,"2015-08-30","delivered","paid_search","mobile","apple_pay",57924,"male","35-44","organic_search","2018-02-21",-906,"Viet Tri","East","District #02",1,1,2,8934.92,8934.92,0,4467.46,false,0,8934.92,3,"installment","low_value"
317533,"2015-08-30","returned","social_media","tablet","credit_card",57923,"female","35-44","email_campaign","2019-10-07",-1499,"Viet Tri","East","District #02",1,1,6,26789.82,26789.82,0,4464.97,false,0,26789.82,6,"installment","low_value"
317534,"2015-08-31","shipped","email_campaign","desktop","credit_card",57928,"male","18-24","referral","2021-10-13",-2235,"Hai Phong","East","District #02",1,1,2,5538.8,5438.8,100,2769.4,true,1.81,5438.8,3,"installment","low_value"
317535,"2015-08-29","delivered","organic_search","desktop","credit_card",57946,"female","25-34","organic_search","2022-12-05",-2655,"Thai Nguyen","East","District #02",1,1,3,3541.77,3541.77,0,1180.59,false,0,3541.77,6,"installment","low_value"
317537,"2015-08-31","delivered","paid_search","mobile","credit_card",57970,"male","45-54","paid_search","2014-11-18",286,"Lao Cai","East","District #02",1,1,7,7687.96,7687.96,0,1098.28,false,0,7687.96,3,"installment","low_value"
317538,"2015-08-28","delivered","organic_search","desktop","credit_card",57985,"male","35-44","organic_search","2020-06-15",-1753,"Bac Ninh","East","District #02",1,1,5,4962.7,4712.7,250,992.54,true,5.04,4712.7,12,"installment","low_value"
317539,"2015-08-31","returned","paid_search","mobile","paypal",58106,"male","35-44","social_media","2015-06-23",69,"Lao Cai","East","District #02",1,1,6,16748.82,16448.82,300,2791.47,true,1.79,16448.82,1,"one_time","low_value"
317540,"2015-08-31","cancelled","referral","tablet","cod",56143,"female","25-34","organic_search","2019-12-29",-1581,"Nam Dinh","East","District #02",2,2,13,41013.76,40363.76,650,3164.59,true,1.58,40363.76,1,"one_time","low_value"
317541,"2015-09-01","delivered","direct","desktop","credit_card",56156,"male","45-54","paid_search","2021-10-28",-2249,"Thai Nguyen","East","District #02",1,1,6,33290.7,32990.7,300,5548.45,true,0.9,32990.7,1,"one_time","low_value"
317542,"2015-08-31","delivered","referral","desktop","credit_card",56219,"female","25-34","paid_search","2019-09-23",-1484,"Uong Bi","East","District #02",1,1,6,27527.88,27527.88,0,4587.98,false,0,27527.88,1,"one_time","low_value"
317543,"2015-08-31","delivered","paid_search","tablet","paypal",56238,"female","25-34","social_media","2017-05-06",-614,"Lao Cai","East","District #02",1,1,2,2363.86,2363.86,0,1181.93,false,0,2363.86,1,"one_time","low_value"
317545,"2015-08-28","delivered","paid_search","mobile","credit_card",56500,"male","55+","email_campaign","2019-09-27",-1491,"Lao Cai","East","District #02",1,1,6,15878.4,15578.4,300,2646.4,true,1.89,15578.4,3,"installment","low_value"
317546,"2015-08-30","delivered","email_campaign","mobile","credit_card",56576,"female","18-24","organic_search","2022-07-27",-2523,"Hai Phong","East","District #02",1,1,8,36786.08,36386.08,400,4598.26,true,1.09,36386.08,3,"installment","low_value"
317547,"2015-08-29","cancelled","email_campaign","desktop","cod",56701,"female","25-34","organic_search","2021-09-14",-2208,"Viet Tri","East","District #02",1,1,4,7835.08,7635.08,200,1958.77,true,2.55,7635.08,1,"one_time","low_value"
317548,"2015-08-31","cancelled","email_campaign","desktop","credit_card",56821,"male","35-44","social_media","2017-01-31",-519,"Son Tay","East","District #02",1,1,3,4907.22,4907.22,0,1635.74,false,0,4907.22,1,"one_time","low_value"
317549,"2015-08-28","cancelled","email_campaign","mobile","cod",56820,"male","35-44","email_campaign","2017-12-01",-826,"Son Tay","East","District #02",1,1,6,11577.18,11577.18,0,1929.53,false,0,11577.18,1,"one_time","low_value"
317551,"2015-09-01","paid","organic_search","mobile","paypal",56821,"male","35-44","social_media","2017-01-31",-518,"Son Tay","East","District #02",1,1,6,11700.54,11700.54,0,1950.09,false,0,11700.54,3,"installment","low_value"
317552,"2015-08-31","delivered","organic_search","tablet","bank_transfer",56852,"male","35-44","referral","2022-01-04",-2318,"Ninh Binh","East","District #02",1,1,6,8794.38,8794.38,0,1465.73,false,0,8794.38,3,"installment","low_value"
317553,"2015-08-29","paid","direct","desktop","credit_card",56848,"male","25-34","organic_search","2013-10-16",682,"Ninh Binh","East","District #02",1,1,1,1520.52,1520.52,0,1520.52,false,0,1520.52,3,"installment","low_value"
317554,"2015-08-28","delivered","organic_search","desktop","credit_card",56863,"male","25-34","social_media","2018-04-29",-975,"Son Tay","East","District #02",1,1,3,9168.69,9018.69,150,3056.23,true,1.64,9018.69,1,"one_time","low_value"
317556,"2015-08-28","delivered","direct","tablet","cod",56930,"female","18-24","direct","2022-10-08",-2598,"Phu Ly","East","District #02",1,1,6,16330.26,16030.26,300,2721.71,true,1.84,16030.26,1,"one_time","low_value"
317559,"2015-08-29","paid","organic_search","desktop","credit_card",56972,"male","45-54","social_media","2020-07-17",-1784,"Viet Tri","East","District #02",2,2,13,10438.45,10438.45,0,801.07,false,0,10438.45,3,"installment","low_value"
317560,"2015-08-31","delivered","social_media","mobile","paypal",57040,"female","55+","social_media","2018-03-26",-938,"Son Tay","East","District #02",1,1,1,5535.1,5485.1,50,5535.1,true,0.9,5485.1,6,"installment","low_value"
317561,"2015-08-30","delivered","paid_search","desktop","cod",57086,"male","35-44","organic_search","2018-04-23",-967,"Ninh Binh","East","District #02",1,1,1,6192.57,6142.57,50,6192.57,true,0.81,6142.57,1,"one_time","low_value"
317562,"2015-09-01","delivered","paid_search","mobile","credit_card",57142,"female","18-24","social_media","2018-05-23",-995,"Son Tay","East","District #02",2,2,6,5036.27,5036.27,0,835.815,false,0,5036.27,3,"installment","low_value"
317563,"2015-08-30","shipped","social_media","tablet","credit_card",57239,"male","25-34","paid_search","2021-11-21",-2275,"Viet Tri","East","District #02",1,1,7,24754.17,24404.17,350,3536.31,true,1.41,24404.17,3,"installment","low_value"
317564,"2015-08-29","delivered","paid_search","mobile","credit_card",57413,"male","35-44","direct","2022-07-15",-2512,"Hai Phong","East","District #02",1,1,1,6197.2,6147.2,50,6197.2,true,0.81,6147.2,1,"one_time","low_value"
317565,"2015-08-28","delivered","organic_search","desktop","apple_pay",57427,"female","18-24","paid_search","2017-10-18",-782,"Nam Dinh","East","District #02",1,1,3,10278.54,10128.54,150,3426.18,true,1.46,10128.54,1,"one_time","low_value"
317567,"2015-09-01","delivered","social_media","desktop","cod",48581,"male","18-24","direct","2018-12-24",-1210,"Viet Tri","East","District #03",1,1,1,1035.93,985.93,50,1035.93,true,4.83,985.93,1,"one_time","low_value"
317568,"2015-08-30","cancelled","paid_search","mobile","apple_pay",57526,"male","55+","social_media","2015-06-20",71,"Uong Bi","East","District #02",1,1,6,13576.14,13276.14,300,2262.69,true,2.21,13276.14,6,"installment","low_value"
317569,"2015-08-29","delivered","organic_search","desktop","paypal",57528,"male","25-34","email_campaign","2018-05-23",-998,"Cam Pha","East","District #02",1,1,4,25182.92,24982.92,200,6295.73,true,0.79,24982.92,1,"one_time","low_value"
317570,"2015-08-30","delivered","direct","mobile","credit_card",57542,"female","35-44","organic_search","2016-04-22",-236,"Lao Cai","East","District #02",1,1,3,28083.24,28083.24,0,9361.08,false,0,28083.24,6,"installment","low_value"
317571,"2015-08-31","delivered","paid_search","mobile","credit_card",40220,"male","45-54","organic_search","2014-04-19",499,"Uong Bi","East","District #03",1,1,3,9277.17,9127.17,150,3092.39,true,1.62,9127.17,6,"installment","low_value"
317572,"2015-08-30","delivered","paid_search","desktop","credit_card",40316,"female","45-54","organic_search","2018-05-14",-988,"Ha Long","East","District #03",1,1,7,12971.14,12971.14,0,1853.02,false,0,12971.14,3,"installment","low_value"
317573,"2015-08-29","delivered","direct","mobile","apple_pay",40316,"female","45-54","organic_search","2018-05-14",-989,"Ha Long","East","District #03",1,1,8,15035.52,15035.52,0,1879.44,false,0,15035.52,3,"installment","low_value"
317574,"2015-08-28","delivered","organic_search","mobile","credit_card",40329,"female","18-24","organic_search","2017-05-31",-642,"Uong Bi","East","District #03",1,1,5,24238.05,23988.05,250,4847.61,true,1.03,23988.05,1,"one_time","low_value"
317575,"2015-08-28","delivered","direct","tablet","credit_card",40358,"female","35-44","paid_search","2017-07-26",-698,"Hai Phong","East","District #03",1,1,6,13656.54,13356.54,300,2276.09,true,2.2,13356.54,1,"one_time","low_value"
317576,"2015-08-31","delivered","paid_search","tablet","credit_card",41544,"female","35-44","email_campaign","2020-06-24",-1759,"Hanoi","East","District #04",1,1,4,7835.2,7635.2,200,1958.8,true,2.55,7635.2,3,"installment","low_value"
317578,"2015-08-28","delivered","social_media","mobile","credit_card",40418,"female","25-34","organic_search","2018-06-27",-1034,"Nam Dinh","East","District #03",1,1,4,5086.24,5086.24,0,1271.56,false,0,5086.24,3,"installment","low_value"
317579,"2015-09-01","delivered","email_campaign","desktop","cod",40418,"female","25-34","organic_search","2018-06-27",-1030,"Nam Dinh","East","District #03",1,1,3,3829.08,3829.08,0,1276.36,false,0,3829.08,1,"one_time","low_value"
317580,"2015-08-28","delivered","paid_search","desktop","paypal",41626,"female","45-54","direct","2018-05-04",-980,"Bac Ninh","East","District #04",1,1,4,14653.52,14453.52,200,3663.38,true,1.36,14453.52,12,"installment","low_value"
317582,"2015-08-31","delivered","organic_search","desktop","apple_pay",41671,"female","45-54","paid_search","2020-02-19",-1633,"Nam Dinh","East","District #04",1,1,7,21481.25,21131.25,350,3068.75,true,1.63,21131.25,3,"installment","low_value"
317583,"2015-08-29","delivered","referral","mobile","bank_transfer",40604,"male","25-34","social_media","2014-05-18",468,"Phu Ly","East","District #03",1,1,5,11278.25,11278.25,0,2255.65,false,0,11278.25,12,"installment","low_value"
317586,"2015-08-31","delivered","organic_search","tablet","apple_pay",40683,"female","25-34","organic_search","2017-12-08",-830,"Ninh Binh","East","District #03",1,1,7,24975.09,24625.09,350,3567.87,true,1.4,24625.09,12,"installment","low_value"
317587,"2015-08-28","delivered","referral","mobile","credit_card",40725,"male","45-54","paid_search","2016-12-31",-491,"Ninh Binh","East","District #03",1,1,4,7591.4,7391.4,200,1897.85,true,2.63,7391.4,6,"installment","low_value"
317588,"2015-09-01","delivered","paid_search","mobile","credit_card",40890,"male","18-24","organic_search","2020-01-01",-1583,"Uong Bi","East","District #03",1,1,7,23376.08,23376.08,0,3339.44,false,0,23376.08,1,"one_time","low_value"
317589,"2015-08-28","delivered","organic_search","tablet","credit_card",40914,"male","25-34","social_media","2021-01-29",-1981,"Bac Ninh","East","District #03",2,2,7,15045.81,15045.81,0,2158.815,false,0,15045.81,3,"installment","low_value"
317592,"2015-08-31","delivered","paid_search","desktop","credit_card",41784,"male","25-34","paid_search","2015-01-21",222,"Uong Bi","East","District #04",1,1,1,4973.89,4923.89,50,4973.89,true,1.01,4923.89,1,"one_time","low_value"
317593,"2015-08-29","delivered","paid_search","tablet","cod",41854,"male","25-34","organic_search","2015-05-10",111,"Viet Tri","East","District #04",2,2,7,41233.98,40883.98,350,4833.84,true,0.85,40883.98,1,"one_time","low_value"
317594,"2015-09-01","delivered","referral","tablet","credit_card",41875,"female","25-34","social_media","2015-05-06",118,"Bac Ninh","East","District #04",1,1,3,15972.93,15822.93,150,5324.31,true,0.94,15822.93,1,"one_time","low_value"
317595,"2015-08-31","delivered","direct","desktop","credit_card",41076,"male","45-54","organic_search","2015-03-18",166,"Bac Ninh","East","District #03",1,1,4,17667.88,17467.88,200,4416.97,true,1.13,17467.88,3,"installment","low_value"
317596,"2015-08-30","paid","referral","desktop","paypal",41135,"male","18-24","paid_search","2018-03-09",-922,"Bac Giang","East","District #03",1,1,6,13890.3,13590.3,300,2315.05,true,2.16,13590.3,1,"one_time","low_value"
317597,"2015-08-30","cancelled","social_media","mobile","cod",41973,"female","55+","social_media","2015-07-19",42,"Son Tay","East","District #04",1,1,5,9516.6,9266.6,250,1903.32,true,2.63,9266.6,1,"one_time","low_value"
317599,"2015-09-01","returned","organic_search","desktop","credit_card",42117,"male","25-34","paid_search","2020-11-10",-1897,"Hai Phong","East","District #04",1,1,6,15689.7,15389.7,300,2614.95,true,1.91,15389.7,6,"installment","low_value"
317601,"2015-09-01","delivered","referral","mobile","apple_pay",42180,"female","25-34","organic_search","2022-08-24",-2549,"Ninh Binh","East","District #04",1,1,7,13747.79,13397.79,350,1963.97,true,2.55,13397.79,3,"installment","low_value"
317602,"2015-08-31","delivered","organic_search","tablet","paypal",42184,"female","35-44","organic_search","2022-10-01",-2588,"Ha Long","East","District #04",1,1,4,6372.44,6372.44,0,1593.11,false,0,6372.44,3,"installment","low_value"
317603,"2015-08-29","delivered","organic_search","mobile","credit_card",42185,"female","45-54","paid_search","2014-03-07",540,"Ha Long","East","District #04",1,1,3,4975.89,4975.89,0,1658.63,false,0,4975.89,3,"installment","low_value"
317604,"2015-08-28","created","email_campaign","desktop","apple_pay",42204,"male","35-44","paid_search","2020-09-24",-1854,"Ha Long","East","District #04",1,1,4,8614.28,8414.28,200,2153.57,true,2.32,8414.28,6,"installment","low_value"
317605,"2015-08-30","delivered","paid_search","desktop","credit_card",42320,"female","25-34","organic_search","2018-03-23",-936,"Bac Ninh","East","District #04",2,2,4,3223.6,3223.6,0,805.9,false,0,3223.6,12,"installment","low_value"
317606,"2015-08-28","delivered","paid_search","mobile","credit_card",42337,"female","35-44","organic_search","2018-12-28",-1218,"Thai Nguyen","East","District #04",1,1,3,13348.11,13348.11,0,4449.37,false,0,13348.11,3,"installment","low_value"
317607,"2015-09-01","delivered","paid_search","desktop","bank_transfer",42335,"male","25-34","social_media","2014-08-14",383,"Thai Nguyen","East","District #04",2,2,4,15381.26,15381.26,0,3354.95,false,0,15381.26,1,"one_time","low_value"
317608,"2015-08-28","delivered","organic_search","mobile","credit_card",42363,"female","25-34","paid_search","2016-02-11",-167,"Thai Nguyen","East","District #04",1,1,7,15666.91,15316.91,350,2238.13,true,2.23,15316.91,1,"one_time","low_value"
317609,"2015-08-29","delivered","direct","tablet","credit_card",42420,"male","18-24","direct","2021-09-21",-2215,"Hanoi","East","District #04",1,1,2,5179.9,5079.9,100,2589.95,true,1.93,5079.9,3,"installment","low_value"
317610,"2015-08-30","paid","social_media","tablet","credit_card",42431,"male","35-44","direct","2021-04-25",-2065,"Thai Nguyen","East","District #04",1,1,6,11925.84,11625.84,300,1987.64,true,2.52,11625.84,1,"one_time","low_value"
317611,"2015-09-01","delivered","social_media","desktop","credit_card",42455,"female","18-24","social_media","2019-11-19",-1540,"Ninh Binh","East","District #04",1,1,4,14469.36,14269.36,200,3617.34,true,1.38,14269.36,3,"installment","low_value"
317613,"2015-08-29","delivered","organic_search","mobile","credit_card",42590,"female","55+","paid_search","2020-10-27",-1886,"Ha Long","East","District #04",1,1,2,8106.2,8106.2,0,4053.1,false,0,8106.2,1,"one_time","low_value"
317614,"2015-09-01","delivered","referral","desktop","credit_card",42590,"female","55+","paid_search","2020-10-27",-1883,"Ha Long","East","District #04",1,1,4,15868.28,15868.28,0,3967.07,false,0,15868.28,3,"installment","low_value"
317616,"2015-08-31","delivered","social_media","desktop","credit_card",42871,"male","35-44","organic_search","2019-10-15",-1506,"Phu Ly","East","District #04",1,1,3,11381.13,11231.13,150,3793.71,true,1.32,11231.13,3,"installment","low_value"
317618,"2015-09-01","delivered","email_campaign","mobile","paypal",41308,"male","45-54","email_campaign","2014-03-18",532,"Cam Pha","East","District #03",1,1,8,34343.2,33943.2,400,4292.9,true,1.16,33943.2,3,"installment","low_value"
