product_id,product_name,category,segment,size,color,list_price,cogs,orders_count,total_units_sold,gross_revenue,net_revenue,total_discount_amount,avg_selling_price,promo_attach_rate_pct,gross_margin_pct,total_return_events,total_units_returned,total_refund_amount,return_rate_pct,top_return_reason,returns_wrong_size,returns_defective,returns_not_as_described,returns_changed_mind,returns_late_delivery,total_reviews,avg_rating,positive_reviews,negative_reviews,stock_on_hand,days_of_supply,fill_rate,sell_through_rate,stockout_flag,overstock_flag,reorder_flag,latest_snapshot_date,product_risk_tier
229,"LotusWear UR-01","Streetwear","Standard","M","yellow",6513.15,4765.02054,108,526,3118725.85,2963082.23,155643.62,5938.401481481482,43.52,15.41,2,6,36976.9,1.14,"wrong_size",1,1,0,0,0,22,3.86,17,4,15,112.5,0.9667,0.2105,true,true,false,"2021-04-30","low_risk"
1207,"MekongFit UC-09","Streetwear","Everyday","XL","silver",8323.85076923077,7907.658230769231,18,64,487434.74,453747.36,33687.38,7553.150555555556,50,-11.54,1,3,19763.38,4.69,"not_as_described",0,0,1,0,0,2,4,2,0,3,90,0.9667,0.25,true,false,false,"2021-08-31","low_risk"
1466,"VietMode RP-58","Outdoor","Activewear","L","green",2802.24,1524.138336,26,123,324740.78,307836.43,16904.35,2632.215769230769,38.46,39.1,3,4,10098.41,3.25,"defective",1,1,0,1,0,4,3.25,2,2,4,120,1,0.2,false,true,false,"2022-06-30","low_risk"
1156,"MekongFit UR-13","Streetwear","Standard","S","green",4125.1374418604655,2224.2741086511624,33,152,620743.93,613303.13,7440.8,4037.69,18.18,44.87,3,7,25935.690000000002,4.61,"changed_mind",1,0,0,1,1,3,3.33,1,0,9,270,0.9333,0.1,true,true,false,"2014-10-31","low_risk"
1483,"VietMode RP-75","Outdoor","Activewear","XL","blue",984.4328571428572,641.5548930000001,383,1696,1581476.07,1507367.38,74108.69,931.2779373368146,34.73,27.82,19,53,44793.68000000001,3.13,"wrong_size",5,3,5,4,2,73,4.07,57,7,85,850,0.9333,0.0341,true,true,false,"2018-02-28","low_risk"
602,"SaigonFlex UC-67","Streetwear","Everyday","L","orange",15756.270560747664,11752.60221126168,90,376,5178150.71,4940555.28,237595.43,13755.638111111111,51.11,10.56,3,6,88984.69,1.6,"defective",0,1,1,0,1,13,3.69,8,2,14,420,0.9667,0.0667,true,true,false,"2021-02-28","low_risk"
1707,"NamStyle YY-18","GenZ","Trendy","XL","silver",1539.9672696245732,1326.06581587372,155,687,1006268.72,963453.63,42815.09,1462.799806451613,34.19,5.44,8,21,28919.01,3.06,"wrong_size",5,1,1,0,1,22,4.05,16,4,45,450,0.9667,0.0625,true,true,false,"2022-12-31","low_risk"
915,"HanoiStreet UE-24","Streetwear","Performance","XL","purple",6677.37,6343.501499999999,919,4141,25839735.58,24972593.24,867142.34,6219.379020674646,32.75,-5.19,55,158,942630.3699999999,3.82,"wrong_size",20,12,12,6,5,150,3.85,110,23,418,12540,1,0.0024,false,true,false,"2022-10-31","low_risk"
1086,"MekongFit RP-32","Outdoor","Activewear","L","green",1139.5005960656706,846.3070926979735,4930,22276,23629893.29,22183125.31,1446767.98,1060.7084543610547,42.17,15.01,262,729,717386.4400000001,3.27,"wrong_size",100,52,35,44,31,824,4.01,608,87,1373,664.4,1,0.0432,false,true,false,"2022-12-31","low_risk"
224,"LotusWear UM-02","Streetwear","Balanced","S","white",7682.090963855422,5061.729736084338,63,270,1909765.72,1840003.08,69762.64,7099.397777777778,39.68,25.72,3,4,30084.960000000003,1.48,"wrong_size",2,1,0,0,0,6,4.5,5,1,8,240,0.9333,0.1111,true,true,false,"2019-01-31","low_risk"
2251,"VietMotion RP-48","Outdoor","Activewear","XL","black",1511.37,1150.605981,590,2668,3892237.84,3775823.3,116414.54,1456.0644915254238,23.56,18.7,35,91,123057.53999999998,3.41,"wrong_size",15,6,4,7,3,92,3.85,70,14,204,3060,0.9667,0.0097,true,true,false,"2016-08-31","low_risk"
2212,"VietMotion RP-09","Outdoor","Activewear","S","orange",1075.947169481654,854.5172420023296,2674,12086,11894117.45,10985520.68,908596.77,985.5870605833957,49.07,5.99,141,375,345223.71,3.1,"wrong_size",36,34,36,21,14,427,3.94,306,54,848,25440,0.9333,0.0012,true,true,false,"2022-12-31","low_risk"
165,"DragonWear UR-36","Streetwear","Standard","M","purple",8309.284615384617,7893.820384615386,181,821,6219971.34,5901305.79,318665.55,7563.977458563536,42.54,-9.82,10,19,134548.44999999998,2.31,"wrong_size",6,2,0,1,1,36,4.33,31,3,21,157.5,1,0.16,false,true,false,"2022-12-31","low_risk"
1512,"VietMode RP-04","Outdoor","Activewear","S","orange",4566.24,3794.54544,69,301,1317071.99,1267344.05,49727.94,4407.53347826087,26.09,9.88,1,1,3317.63,0.33,"not_as_described",0,0,1,0,0,13,3.38,7,3,17,255,0.9667,0.1053,true,true,false,"2015-01-31","low_risk"
719,"HanoiStreet RP-07","Outdoor","Activewear","XL","yellow",1259.37,981.552978,88,391,406423.17,337620.79,68802.38,1038.8402272727274,87.5,-13.67,2,4,3633.54,1.02,"wrong_size",2,0,0,0,0,5,4,4,1,38,13,0.2,0.6984,true,false,false,"2022-12-31","low_risk"
713,"HanoiStreet RP-01","Outdoor","Activewear","M","blue",1952.0120454545452,1681.8535783636362,65,317,604593.47,592782.43,11811.04,1896.288,20,10.06,2,2,3470.55,0.63,"not_as_described",0,1,1,0,0,9,3.56,6,3,56,1680,1,0.0175,false,true,false,"2019-05-31","low_risk"
1245,"VietMode MP-13","Casual","Activewear","M","purple",6110.37,3479.855715,74,339,1961868.11,1859879.02,101989.09,5765.386351351352,39.19,36.57,2,4,23970.22,1.18,"changed_mind",0,1,0,1,0,15,4.4,13,1,16,480,0.9333,0.0588,true,true,false,"2022-11-30","low_risk"
1983,"UrbanVN RS-02","Outdoor","Premium","XL","blue",4409.37,3421.6711199999995,66,290,1165913.21,1075821.83,90091.38,4067.125606060606,46.97,7.76,2,3,10704.45,1.03,"wrong_size",1,0,0,0,1,12,3.42,7,3,12,360,1,0.0769,false,true,false,"2020-09-30","low_risk"
1552,"VietMode RP-44","Outdoor","Activewear","S","orange",5038.74,4378.161185999999,29,137,657288.52,625189.27,32099.25,4825.05275862069,31.03,4.06,1,1,3908,0.73,"wrong_size",1,0,0,0,0,3,4,2,0,5,150,0.9333,0.1667,true,true,false,"2017-12-31","low_risk"
1272,"VietMode MA-08","Casual","All-weather","S","orange",6296.410268456376,5981.589755033557,50,220,1253870.76,1146226.01,107644.75,5709.0668,60,-14.81,2,7,43386.34,3.18,"defective",1,1,0,0,0,4,3.5,2,1,20,42.9,0.9333,0.4118,true,false,false,"2022-12-31","low_risk"
2103,"PhoenixWear MA-02","Casual","All-weather","XL","blue",7489.311908713693,4647.118039356847,104,483,3454925.17,3316036.96,138888.21,7135.137788461539,31.73,32.31,7,24,163883.47999999998,4.97,"wrong_size",5,1,0,0,1,16,4.06,13,2,22,165,0.9333,0.1538,true,true,false,"2022-12-31","low_risk"
235,"LotusWear UR-07","Streetwear","Standard","XL","purple",6296.85,3378.260025,22,106,638630.13,618774.69,19855.44,6061.350454545454,22.73,42.13,1,1,6178.99,0.94,"not_as_described",0,0,1,0,0,7,3.86,5,1,5,150,0.9333,0.1667,true,true,false,"2021-11-30","low_risk"
54,"DragonWear RP-09","Outdoor","Activewear","L","white",4890.186,3904.3245024,24,109,484245.69,445995.5,38250.19,4438.274583333333,50,4.58,1,2,7371.27,1.83,"wrong_size",1,0,0,0,0,7,4,5,1,4,120,0.9667,0.2,true,true,false,"2022-12-31","low_risk"
802,"HanoiStreet RS-06","Outdoor","Premium","L","orange",2015.37,1867.038768,28,121,237884.36,232938.55,4945.81,1973.9157142857143,14.29,3.02,2,8,15292.529999999999,6.61,"wrong_size",1,1,0,0,0,4,3.5,3,1,32,960,0.9333,0.0303,true,true,false,"2016-09-30","medium_risk"
1239,"VietMode MP-07","Casual","Activewear","XL","yellow",5669.37,3362.503347,11,54,295532.24,286357.51,9174.73,5436.141818181818,27.27,36.59,3,8,43145.5,14.81,"wrong_size",2,1,0,0,0,1,3,0,0,3,90,0.9667,0.25,true,false,false,"2022-11-30","medium_risk"
1369,"VietMode RP-61","Outdoor","Activewear","M","yellow",5983.8530769230765,5684.660423076923,32,136,766858.92,726322.78,40536.14,5631.5453125,37.5,-6.44,1,4,20858.22,2.94,"changed_mind",0,0,0,1,0,4,3.75,2,1,6,180,0.9667,0.1429,true,true,false,"2022-05-31","low_risk"
1872,"BambooCraft UM-10","Streetwear","Balanced","S","orange",15214.602558139535,10097.93171783721,24,121,1681223.56,1613239.13,67984.43,13923.977916666667,45.83,24.26,2,8,103891.21,6.61,"changed_mind",0,0,0,2,0,4,5,4,0,7,105,1,0.2222,false,true,false,"2022-09-30","medium_risk"
408,"SaigonFlex UM-13","Streetwear","Balanced","S","pink",16386.067674418606,15566.764290697674,71,289,4291990.91,3920624.01,371366.9,14831.56971830986,53.52,-14.75,1,3,40572.49,1.04,"late_delivery",0,0,0,0,1,7,4,5,1,43,49.6,0.9667,0.3768,true,false,false,"2022-12-31","low_risk"
958,"HanoiStreet UC-21","Streetwear","Everyday","L","pink",8992.782371134022,5238.295731185568,72,342,2906643.69,2836059.33,70584.36,8447.136527777779,26.39,36.83,3,3,24204.309999999998,0.88,"wrong_size",2,0,1,0,0,15,4,11,0,6,180,0.9333,0.1429,true,true,false,"2021-04-30","low_risk"
1375,"VietMode RP-67","Outdoor","Activewear","XL","purple",5807.167752808989,5516.8093651685385,87,402,2208026.24,2108913.61,99112.63,5480.668390804598,29.89,-5.16,5,19,99716.52,4.73,"wrong_size",3,2,0,0,0,15,4.4,12,0,21,78.8,0.9667,0.2759,true,false,false,"2022-12-31","low_risk"
1720,"NamStyle YY-31","GenZ","Trendy","S","red",3527.37,2218.362993,31,157,510250.02,472450.99,37799.03,3265.3464516129034,51.61,26.28,1,1,2992.37,0.64,"defective",0,1,0,0,0,8,4.25,6,0,3,30,1,0.5,false,false,false,"2022-12-31","low_risk"
1362,"VietMode RP-54","Outdoor","Activewear","L","orange",4524.5025,4298.277375,9,32,143103.04,142291.93,811.11,4451.487777777777,11.11,3.34,1,1,4457.78,3.13,"changed_mind",0,0,0,1,0,2,5,2,0,3,90,0.9333,0.25,true,false,false,"2017-02-28","low_risk"
1841,"SaigonCore YY-36","GenZ","Trendy","M","black",1826.37,1111.163508,18,73,125633.27,119921.71,5711.56,1720.3322222222223,33.33,32.36,1,5,8574.33,6.85,"wrong_size",1,0,0,0,0,4,3.5,3,1,6,180,1,0.1429,false,true,false,"2022-11-30","medium_risk"
323,"LotusWear UE-44","Streetwear","Performance","XL","blue",9450,6288.975,2,7,59285.86,54372.8,4913.06,8680.135,50,19.04,1,1,7883.13,14.29,"late_delivery",0,0,0,0,1,1,1,0,1,3,90,1,0.25,false,false,false,"2013-10-31","high_risk"
1181,"MekongFit UE-17","Streetwear","Performance","M","black",5039.37,2798.362161,1041,4664,21672316.41,20696161.67,976154.74,4656.863823246878,39.67,36.94,60,188,832280.93,4.03,"wrong_size",22,10,8,11,9,183,3.79,125,31,271,2032.5,0.9333,0.0145,true,true,false,"2021-03-31","low_risk"
1576,"VietMode RS-14","Outdoor","Premium","S","green",2706.4070121951218,2571.0866615853656,175,774,1961920.61,1848239.14,113681.47,2533.7218857142857,40.57,-7.67,14,37,87442.25,4.78,"wrong_size",7,1,4,2,0,24,4.04,18,1,28,140,0.9667,0.1765,true,true,false,"2022-12-31","low_risk"
396,"SaigonFlex UM-01","Streetwear","Balanced","S","green",11028.42869470343,10091.01225565364,3874,17339,178201946.32,171201500.97,7000445.35,10267.985818275683,34.46,-2.2,208,579,5507366.319999999,3.34,"wrong_size",67,40,39,41,21,658,4.04,505,70,1270,12700,0.9667,0.0024,true,true,false,"2017-06-30","low_risk"
2204,"VietMotion RP-01","Outdoor","Activewear","S","white",1771.100769230769,1588.5002799230772,836,3655,6151446.73,5884856.56,266590.17,1686.038827751196,29.9,1.34,42,101,160920.41999999998,2.76,"defective",11,12,4,11,4,120,3.83,81,23,260,2600,1,0.0114,false,true,false,"2020-05-31","low_risk"
565,"SaigonFlex UC-30","Streetwear","Everyday","M","purple",10752.791426927502,9051.699823187571,666,2995,30317213.51,29207884.83,1109328.68,10117.640195195196,31.08,7.18,39,89,799204.5500000002,2.97,"wrong_size",13,6,7,11,2,119,4.02,85,16,240,2400,0.9667,0.0123,true,true,false,"2018-05-31","low_risk"
487,"SaigonFlex UM-92","Streetwear","Balanced","XL","silver",13019.79912189546,11027.769856245455,7418,33277,398213557.45,380468714.41,17744843.04,11983.351492315987,39.8,3.55,415,1129,12241878.26,3.39,"wrong_size",137,91,65,67,55,1190,3.93,853,147,2014,30210,0.9333,0.001,true,true,false,"2022-09-30","low_risk"
93,"DragonWear UM-20","Streetwear","Balanced","M","blue",12532.031818181818,7611.956126363636,536,2292,26839510.8,25754449.2,1085061.6,11752.535317164178,34.14,32.26,32,91,1017281.4600000001,3.97,"wrong_size",9,8,6,8,1,79,4,59,8,127,952.5,0.9667,0.0305,true,true,false,"2020-12-31","low_risk"
1070,"MekongFit RP-16","Outdoor","Activewear","L","red",1889.37,1530.7675740000002,301,1324,2325709.86,2178156.39,147553.47,1753.834119601329,45.51,6.95,16,47,75412.20999999999,3.55,"defective",4,5,3,1,3,55,3.89,39,8,71,2130,1,0.0139,false,true,false,"2022-08-31","low_risk"
2363,"VietMotion UC-11","Streetwear","Everyday","XL","blue",11768.959539473684,11180.5115625,180,777,8450248.6,7956804.25,493444.35,10867.479388888889,40,-9.18,7,26,260638.73,3.35,"changed_mind",2,1,2,2,0,27,3.81,18,3,25,187.5,1,0.1379,false,true,false,"2022-12-31","low_risk"
1317,"VietMode RP-09","Outdoor","Activewear","M","silver",3944.035454545454,3586.7058423636363,148,656,2441765.17,2322309.63,119455.54,3740.9144594594595,35.14,-1.32,7,28,93655.74,4.27,"not_as_described",1,1,3,1,1,19,4,15,2,23,690,0.9667,0.0417,true,true,false,"2017-10-31","low_risk"
428,"SaigonFlex UM-33","Streetwear","Balanced","S","pink",14291.702003988035,13021.1696958335,408,1858,24545957.18,23299075.29,1246881.89,13223.255514705883,41.91,-3.84,20,54,664098.49,2.91,"wrong_size",8,5,1,5,1,62,3.79,41,10,121,125.2,0.9667,0.1933,true,true,false,"2022-12-31","low_risk"
1838,"SaigonCore YY-33","GenZ","Trendy","L","pink",3592.580526315789,3074.171156368421,81,360,1239271.17,1195073.61,44197.56,3440.4976543209877,29.63,7.39,5,16,49099.65,4.44,"late_delivery",1,0,2,0,2,17,3.71,10,2,53,1590,0.9667,0.0185,true,true,false,"2016-06-30","low_risk"
405,"SaigonFlex UM-10","Streetwear","Balanced","M","purple",22994.37,14155.334172000004,234,1052,22225672.12,21180280.89,1045391.23,20944.790598290598,43.16,29.69,12,24,495655.9099999999,2.28,"wrong_size",6,3,1,2,0,35,3.83,24,6,109,3270,1,0.0091,false,true,false,"2022-01-31","low_risk"
1713,"NamStyle YY-24","GenZ","Trendy","M","blue",1353.87,1286.1764999999998,27,128,160742.88,149171.05,11571.83,1273.4562962962964,40.74,-10.36,3,15,18728.11,11.72,"wrong_size",2,0,0,1,0,2,3.5,1,1,3,90,0.9667,0.25,true,false,false,"2022-07-31","medium_risk"
2058,"UrbanVN UE-18","Streetwear","Performance","L","pink",3259.523492647059,1700.4934061139704,1288,5863,17828904.41,17102781.87,726122.54,3032.3751242236026,36.02,41.71,104,307,844742.96,5.24,"wrong_size",39,17,22,19,7,199,3.9,146,27,307,9210,0.9667,0.0032,true,true,false,"2022-06-30","medium_risk"
2224,"VietMotion RP-21","Outdoor","Activewear","S","white",768.1824234158624,443.2412583109526,3428,15349,10745038.2,9888681.01,856357.19,700.3862514585765,51.37,31.2,211,572,372036.49,3.73,"wrong_size",73,39,29,46,24,526,4,383,63,796,318.4,1,0.0861,false,true,false,"2022-12-31","low_risk"
599,"SaigonFlex UC-64","Streetwear","Everyday","XL","yellow",10648.856285414482,10116.413471143758,1489,6734,65856249.06,62715998.82,3140250.24,9768.659912693083,41.03,-8.62,78,199,1838941.5100000002,2.96,"wrong_size",33,15,7,13,10,247,3.85,169,41,346,10380,0.9333,0.0029,true,true,false,"2021-07-31","low_risk"
964,"HanoiStreet UC-27","Streetwear","Everyday","S","white",3906.510139211137,2223.9762222529,1628,7494,26759820.28,25879251.93,880568.35,3572.3914680589683,34.58,35.6,104,286,924833.04,3.82,"wrong_size",39,22,13,12,18,240,3.98,178,29,860,25800,0.9333,0.0012,true,true,false,"2022-09-30","low_risk"
1821,"SaigonCore YY-16","GenZ","Trendy","M","black",3791.745,3602.15775,47,210,739780.69,693885.04,45895.65,3519.4293617021276,48.94,-9.02,4,9,27789.629999999997,4.29,"late_delivery",1,1,1,0,1,6,3.5,3,1,6,60,1,0.3333,false,false,false,"2022-12-31","low_risk"
576,"SaigonFlex UC-41","Streetwear","Everyday","S","green",18775.840588235293,12572.302857882352,80,409,7343778.85,7082047.58,261731.27,17675.891125,35,27.39,3,4,70123.19,0.98,"late_delivery",1,0,0,0,2,12,3.08,5,5,23,345,0.9667,0.08,true,true,false,"2022-11-30","low_risk"
1762,"SaigonCore UR-08","Streetwear","Standard","L","orange",5510.7,5235.165,23,109,517754.58,493570.72,24183.86,4827.491304347826,43.48,-15.61,4,8,30040.199999999997,7.34,"not_as_described",1,1,1,1,0,4,4,3,1,6,180,0.9333,0.1429,true,true,false,"2022-11-30","medium_risk"
1825,"SaigonCore YY-20","GenZ","Trendy","M","purple",1196.37,1136.5514999999998,104,469,537461.21,518099.2,19362.01,1145.24375,28.85,-2.88,7,19,21275.36,4.05,"defective",2,3,2,0,0,17,3.65,11,3,17,510,0.9333,0.0556,true,true,false,"2019-06-30","low_risk"
637,"SaigonFlex UC-02","Streetwear","Everyday","M","silver",10938.358303886926,8362.374923321555,209,946,9383553.35,8954422.38,429130.97,10002.955645933014,40.19,11.65,12,26,263935.87,2.75,"wrong_size",5,2,1,4,0,33,3.94,25,3,69,1035,1,0.0282,false,true,false,"2019-07-31","low_risk"
520,"SaigonFlex UE-08","Streetwear","Performance","S","red",7367.85,6999.4575,93,394,2672720.56,2519530.9,153189.66,6839.547096774194,38.71,-9.46,5,11,70142.18,2.79,"defective",1,3,0,1,0,12,3.67,7,3,20,600,0.9667,0.0476,true,true,false,"2021-07-31","low_risk"
805,"HanoiStreet RS-09","Outdoor","Premium","M","purple",2267.37,1983.268539,50,244,530309.68,511087.96,19221.72,2165.3894,28,5.32,2,3,5576.94,1.23,"wrong_size",1,0,0,1,0,5,4.2,4,0,7,210,1,0.125,false,true,false,"2022-11-30","low_risk"
2155,"PhoenixWear UE-08","Streetwear","Performance","XL","purple",7564.62,3894.266376,20,95,629061.7,598611.8,30449.9,6783.028,45,38.2,1,1,7398.02,1.05,"changed_mind",0,0,0,1,0,3,3,1,1,4,120,0.9333,0.2,true,true,false,"2021-03-31","low_risk"
2082,"UrbanVN UC-17","Streetwear","Everyday","L","orange",4066.0944094488186,3089.418532299212,466,2148,8035300.67,7697636.7,337663.97,3748.394442060086,37.77,13.79,25,51,161491.30000000002,2.37,"changed_mind",5,5,3,10,2,69,4.13,53,8,176,5280,1,0.0056,false,true,false,"2015-11-30","low_risk"
1217,"MekongFit UC-19","Streetwear","Everyday","M","silver",7001.426663168941,5863.694830403987,732,3181,20557353.66,19609929.71,947423.95,6477.025614754099,38.25,4.88,44,124,704406.67,3.9,"wrong_size",15,7,7,11,4,132,3.99,101,15,148,4440,1,0.0067,false,true,false,"2022-12-31","low_risk"
2131,"PhoenixWear UR-07","Streetwear","Standard","XL","black",5354.37,2739.295692,16,79,403268.74,384438.82,18829.92,5012.865625,50,43.71,2,8,37711.369999999995,10.13,"wrong_size",2,0,0,0,0,3,4.67,3,0,3,90,0.9667,0.25,true,false,false,"2016-07-31","medium_risk"
2380,"VietMotion UC-28","Streetwear","Everyday","S","red",3754.7071009305655,2446.9426176764496,2057,9209,32251109.28,30953267.99,1297841.29,3498.197272727273,35.39,27.2,121,336,1090252.2200000002,3.65,"wrong_size",52,24,17,17,11,365,3.87,257,44,539,3234,0.9667,0.0092,true,true,false,"2022-12-31","low_risk"
862,"HanoiStreet UR-08","Streetwear","Standard","L","orange",2246.328984375,1699.7971424765624,330,1451,3070000.65,2955471.42,114529.23,2118.7786363636365,32.73,16.55,23,65,124279.04,4.48,"not_as_described",7,1,7,6,2,54,4.22,43,2,73,547.5,0.9667,0.0519,true,true,false,"2022-04-30","low_risk"
768,"HanoiStreet RP-56","Outdoor","Activewear","S","pink",1148.819768160742,728.9261428979906,1464,6612,7218938.05,6909319.07,309618.98,1095.868545081967,27.87,30.24,87,240,239628.75,3.63,"wrong_size",32,18,17,14,6,228,3.93,163,34,623,18690,0.9333,0.0016,true,true,false,"2019-05-31","low_risk"
571,"SaigonFlex UC-36","Streetwear","Everyday","XL","black",6325.199999999999,6008.939999999999,567,2465,14234307.61,13760611.74,473695.87,5782.369417989418,35.45,-7.64,24,42,215093.74,1.7,"wrong_size",9,3,4,6,2,93,3.91,67,16,174,5220,0.9333,0.0057,true,true,false,"2015-01-31","low_risk"
528,"SaigonFlex UE-16","Streetwear","Performance","S","pink",7241.85,4674.614175000001,235,1018,6788638.12,6481552.65,307085.47,6710.234893617021,37.87,26.58,14,32,207004.93,3.14,"wrong_size",6,2,3,2,1,27,4.11,22,3,47,1410,0.9667,0.0208,true,true,false,"2020-11-30","low_risk"
426,"SaigonFlex UM-31","Streetwear","Balanced","L","green",11422.280511627909,9893.979379172091,1163,5302,56151636.08,53663181.14,2488454.94,10564.09822871883,38.61,2.25,54,163,1546329.9099999997,3.07,"wrong_size",22,14,6,5,7,208,3.93,152,27,287,8610,1,0.0035,false,true,false,"2020-06-30","low_risk"
574,"SaigonFlex UC-39","Streetwear","Everyday","L","white",10912.659378640778,10134.58676494369,394,1763,18081041.02,17349250.62,731790.4,10227.569010152285,34.52,-2.99,16,42,391276.1099999999,2.38,"not_as_described",4,4,5,2,1,58,3.81,37,7,209,1254,0.9333,0.0234,true,true,false,"2018-12-31","low_risk"
1454,"VietMode RP-46","Outdoor","Activewear","L","white",4981.022208588956,4693.119124932516,378,1746,8115810.14,7618168.23,497641.91,4640.693148148148,43.92,-7.56,21,83,367731.94999999995,4.75,"wrong_size",9,4,2,4,2,57,3.96,44,7,79,2370,0.9333,0.0125,true,true,false,"2020-08-31","low_risk"
1583,"VietMode RS-21","Outdoor","Premium","XL","blue",5668.74,2943.209808,22,109,562569.43,522018.54,40550.89,5159.622727272727,50,38.54,2,7,30676.44,6.42,"changed_mind",1,0,0,1,0,4,3.75,3,0,6,180,1,0.1429,false,true,false,"2021-05-31","medium_risk"
2202,"VietMotion MA-16","Casual","All-weather","L","orange",3857.993548387097,3393.105325806452,208,974,3570102.24,3417581.83,152520.41,3661.1822596153847,32.69,3.3,12,29,96077.64,2.98,"wrong_size",5,1,2,3,1,31,3.35,18,11,39,1170,0.9667,0.025,true,true,false,"2022-12-31","low_risk"
1414,"VietMode RP-06","Outdoor","Activewear","L","white",4678.334594594594,4444.417864864864,174,754,3369584.89,3229742.83,139842.06,4436.8005747126435,36.78,-3.76,11,31,126708.62,4.11,"wrong_size",5,1,2,3,0,23,3.57,15,5,44,660,0.9667,0.0435,true,true,false,"2020-08-31","low_risk"
720,"HanoiStreet RP-08","Outdoor","Activewear","S","red",1259.37,742.7764259999999,90,410,432127.62,364207.84,67919.78,1045.199111111111,85.56,16.38,1,8,9148.71,1.95,"wrong_size",1,0,0,0,0,3,3.67,2,1,36,12.3,0.1667,0.7097,true,false,false,"2022-12-31","low_risk"
10,"DragonWear MA-10","Casual","All-weather","L","red",8183.699999999999,7774.5149999999985,17,65,514630.51,501651.33,12979.18,7958.394705882353,23.53,-0.74,1,1,7395.92,1.54,"defective",0,1,0,0,0,3,5,3,0,4,120,0.9333,0.2,true,true,false,"2013-10-31","low_risk"
497,"SaigonFlex UM-02","Streetwear","Balanced","M","silver",17957.93108108108,17060.034527027023,197,870,14575715.24,13831594.4,744120.84,16601.17736040609,43.65,-7.31,10,29,425032.04,3.33,"wrong_size",3,2,1,2,2,37,3.68,21,8,43,1290,0.9333,0.0227,true,true,false,"2018-05-31","low_risk"
1155,"MekongFit UR-12","Streetwear","Standard","XL","purple",5890.312702702703,5044.463798594595,631,2806,15119163.16,14446789.58,672373.58,5406.27705229794,40.73,2.02,31,81,409634.78,2.89,"wrong_size",11,8,2,6,4,91,4.09,72,7,117,702,0.9333,0.041,true,true,false,"2022-11-30","low_risk"
324,"LotusWear UE-45","Streetwear","Performance","S","white",13905.652816901407,7827.491970633802,20,75,968167.76,909164.23,59003.53,13127.3315,30,35.43,2,4,48097.54,5.33,"not_as_described",0,0,1,1,0,6,4.67,6,0,23,690,1,0.0417,false,true,false,"2022-12-31","medium_risk"
1714,"NamStyle YY-25","GenZ","Trendy","L","white",1321.5873913043476,1255.5080217391303,93,401,499940.31,475417.88,24522.43,1253.9194623655915,32.26,-5.9,1,4,4844.28,1,"not_as_described",0,0,1,0,0,17,3.88,13,3,15,450,1,0.0625,false,true,false,"2022-12-31","low_risk"
1800,"SaigonCore UC-06","Streetwear","Everyday","S","red",7633.08,7251.425999999999,45,197,1374233.23,1317596.06,56637.17,6948.584,42.22,-8.42,3,13,94201.33,6.6,"wrong_size",1,1,0,1,0,3,3.67,2,1,8,240,1,0.1111,false,true,false,"2021-08-31","medium_risk"
706,"HanoiStreet MA-13","Casual","All-weather","L","green",3401.3699999999994,3231.301499999999,117,528,1699096.01,1617691.24,81404.77,3229.6749572649574,38.46,-5.47,8,31,91072.04999999999,5.87,"wrong_size",4,2,1,1,0,17,4,11,1,19,285,1,0.0952,false,true,false,"2022-10-31","medium_risk"
1640,"VietMode RS-78","Outdoor","Premium","S","red",4786.74,4547.402999999999,122,556,2537282.14,2435597.03,101685.11,4572.557295081967,27.87,-3.81,8,26,110623.9,4.68,"wrong_size",3,1,2,2,0,13,4.38,11,0,29,870,1,0.0333,false,true,false,"2018-05-31","low_risk"
242,"LotusWear UR-14","Streetwear","Standard","L","orange",5564.335207100592,3416.501817159764,125,584,3027399.56,2902759.72,124639.84,5157.12744,36,31.26,10,35,172860.37,5.99,"changed_mind",4,0,1,4,1,16,4.19,11,1,14,420,0.9667,0.0667,true,true,false,"2020-07-31","medium_risk"
1105,"MekongFit RP-51","Outdoor","Activewear","M","purple",3028.62,2877.189,305,1370,3927497.41,3742623.71,184873.7,2869.715573770492,34.43,-5.32,13,38,97829.66,2.77,"wrong_size",5,3,1,3,1,42,4.12,34,3,51,1530,1,0.0192,false,true,false,"2021-04-30","low_risk"
442,"SaigonFlex UM-47","Streetwear","Balanced","L","orange",9240.095454545455,8778.090681818181,17,71,608219.07,590240.05,17979.02,8716.307647058824,29.41,-5.59,2,2,16383.32,2.82,"wrong_size",1,0,1,0,0,1,5,1,0,3,18,0.9333,0.625,true,false,false,"2016-05-31","low_risk"
1781,"SaigonCore UE-16","Streetwear","Performance","M","black",6970.45695652174,6092.876425695652,36,176,1172475.2,1145087.62,27387.58,6619.6775,19.44,6.35,1,1,6031.65,0.57,"wrong_size",1,0,0,0,0,9,3.67,5,2,9,270,0.9667,0.1,true,true,false,"2017-08-31","low_risk"
1774,"SaigonCore UE-09","Streetwear","Performance","L","white",10302.293076923075,8867.183651307692,40,188,1827633.92,1743815.58,83818.34,9572.60625,37.5,4.4,3,12,114827.05,6.38,"changed_mind",1,0,1,1,0,3,4.33,2,0,7,70,0.9667,0.3,true,false,false,"2022-12-31","medium_risk"
